"Date","Price","Volume","Market_cap"
"2023-12-28 00:00:00 UTC+0","101.99352515","2865497157.803844","43084470804.41254000"
"2023-12-27 00:00:00 UTC+0","107.03210458","2578530796.701794","45212885603.52962000"
"2023-12-26 00:00:00 UTC+0","113.10497586","4101517502.573996","47778209675.73809000"
"2023-12-25 00:00:00 UTC+0","120.93758243","3851230446.353968","51086887442.87189000"
"2023-12-24 00:00:00 UTC+0","112.64213214","4101461109.077923","47582693570.74499000"
"2023-12-23 00:00:00 UTC+0","108.09227368","2635165712.793861","45660726037.31673400"
"2023-12-22 00:00:00 UTC+0","98.07625857","3207673390.084356","41429725003.89397400"
"2023-12-21 00:00:00 UTC+0","93.90169545","2945656588.907612","39666291071.99069000"
"2023-12-20 00:00:00 UTC+0","82.16988724","2598464193.381755","34710498558.18796000"
"2023-12-19 00:00:00 UTC+0","72.75198314","1247707822.408059","30732153720.57299000"
"2023-12-18 00:00:00 UTC+0","74.35797767","1540401660.380501","31410563693.43985000"
"2023-12-17 00:00:00 UTC+0","71.10782207","926074839.888503","30037621304.01885000"
"2023-12-16 00:00:00 UTC+0","73.43650535","1167600114.826882","31021312051.95991500"
"2023-12-15 00:00:00 UTC+0","72.62719904","1683844515.870707","30679441975.91425300"
"2023-12-14 00:00:00 UTC+0","75.64394955","1757929053.050567","31953788549.79545600"
"2023-12-13 00:00:00 UTC+0","70.82208015","1638034038.005492","29916917177.79842000"
"2023-12-12 00:00:00 UTC+0","68.55439373","1529229154.103188","28958992945.45337300"
"2023-12-11 00:00:00 UTC+0","70.33403806","2475585401.347161","29710756685.31789000"
"2023-12-10 00:00:00 UTC+0","74.37967926","1315714367.601624","31419730956.39671700"
"2023-12-09 00:00:00 UTC+0","72.23159764","1927830050.131479","30512330612.59342600"
"2023-12-08 00:00:00 UTC+0","74.94568514","2369127087.371797","31658825190.80023600"
"2023-12-07 00:00:00 UTC+0","67.83410181","2203222743.440842","28654724647.43646200"
"2023-12-06 00:00:00 UTC+0","62.09139378","2097585305.590499","26228869318.43156400"
"2023-12-05 00:00:00 UTC+0","60.92899342","1179266783.930034","25737843988.02592500"
"2023-12-04 00:00:00 UTC+0","61.55995417","1519748869.196701","26004376692.94313000"
"2023-12-03 00:00:00 UTC+0","63.04717823","950427529.135289","26632615217.08866500"
"2023-12-02 00:00:00 UTC+0","63.49913518","943053744.224508","26823532490.96127700"
"2023-12-01 00:00:00 UTC+0","59.78791102","883017627.183332","25255823868.61896500"
"2023-11-30 00:00:00 UTC+0","59.24721456","824184517.964665","25027420929.27152600"
"2023-11-29 00:00:00 UTC+0","59.18621886","1320209803.645830","25001654907.51596500"
"2023-11-28 00:00:00 UTC+0","58.19547729","982070688.154020","24583142299.37748700"
"2023-11-27 00:00:00 UTC+0","55.03944716","767225396.530736","23249960729.42156000"
"2023-11-26 00:00:00 UTC+0","57.64522901","557538855.745443","24350704447.83749800"
"2023-11-25 00:00:00 UTC+0","58.79041252","773271308.504846","24834456970.75285700"
"2023-11-24 00:00:00 UTC+0","56.83001926","729049351.027177","24006340619.36094300"
"2023-11-23 00:00:00 UTC+0","56.57683969","812718915.161724","23899391597.73129000"
