"Date","Price","Volume"
"2024-09-24 14:00:00 UTC+0","63629.17253790","12667530033.625730"
"2024-09-24 13:59:00 UTC+0","63671.94009572","12671369599.823414"
"2024-09-24 13:58:00 UTC+0","63695.86412248","12674362693.577301"
"2024-09-24 13:57:00 UTC+0","63717.34979688","12677188651.931612"
"2024-09-24 13:56:00 UTC+0","63724.95888007","12676209395.917377"
"2024-09-24 13:55:00 UTC+0","63727.61108147","12677943670.892096"
"2024-09-24 13:54:00 UTC+0","63726.83079866","12678111643.727400"
"2024-09-24 13:53:00 UTC+0","63724.41957209","12679348782.524475"
"2024-09-24 13:52:00 UTC+0","63716.64018926","12681091801.274673"
"2024-09-24 13:51:00 UTC+0","63705.56052479","12685291756.619837"
"2024-09-24 13:50:00 UTC+0","63729.61683251","12690480950.983217"
"2024-09-24 13:49:00 UTC+0","63717.62363721","12690885080.455270"
"2024-09-24 13:48:00 UTC+0","63691.19988264","12774641728.499504"
"2024-09-24 13:47:00 UTC+0","63649.78173750","12802011748.117186"
"2024-09-24 13:46:00 UTC+0","63605.75015997","12720064564.970781"
"2024-09-24 13:45:00 UTC+0","63588.67960594","12767030810.621899"
"2024-09-24 13:44:00 UTC+0","63579.13123905","12717937263.925020"
"2024-09-24 13:43:00 UTC+0","63568.44226126","12722173984.180468"
"2024-09-24 13:42:00 UTC+0","63561.41128172","12726573302.923460"
"2024-09-24 13:41:00 UTC+0","63586.94376351","12767030810.621899"
"2024-09-24 13:40:00 UTC+0","63602.38272727","12759307869.174480"
"2024-09-24 13:39:00 UTC+0","63595.39949561","12759753493.257885"
"2024-09-24 13:38:00 UTC+0","63588.76207260","12751059163.020725"
"2024-09-24 13:37:00 UTC+0","63551.86606552","12746438132.971300"
"2024-09-24 13:36:00 UTC+0","63534.59516966","12757343199.340927"
"2024-09-24 13:35:00 UTC+0","63495.05464778","12747501004.930439"
"2024-09-24 13:34:00 UTC+0","63558.11623760","12745976573.636072"
"2024-09-24 13:33:00 UTC+0","63493.25525646","12749093256.116032"
"2024-09-24 13:32:00 UTC+0","63489.24554323","12747112250.840467"
"2024-09-24 13:31:00 UTC+0","63513.61925645","12755566374.003956"
"2024-09-24 13:30:00 UTC+0","63516.39009073","12758009566.285645"
"2024-09-24 13:29:00 UTC+0","63502.25865378","12762821243.479834"
"2024-09-24 13:28:00 UTC+0","63519.13580161","12761983585.702158"
"2024-09-24 13:27:00 UTC+0","63553.81048211","12769049198.323763"
"2024-09-24 13:26:00 UTC+0","63550.51838276","12771780008.950020"
"2024-09-24 13:25:00 UTC+0","63545.79000703","12772192724.381817"
"2024-09-24 13:24:00 UTC+0","63555.07199790","12774348129.145027"
"2024-09-24 13:23:00 UTC+0","63556.01837610","12773555627.632042"
"2024-09-24 13:22:00 UTC+0","63560.88390743","12771894936.064169"
"2024-09-24 13:21:00 UTC+0","63546.16576443","12773142181.334010"
"2024-09-24 13:20:00 UTC+0","63538.36595249","12773851221.650246"
"2024-09-24 13:19:00 UTC+0","63537.39802852","12778202240.590609"
"2024-09-24 13:18:00 UTC+0","63534.44926261","12782070676.030977"
"2024-09-24 13:17:00 UTC+0","63534.95408807","12785342738.734648"
"2024-09-24 13:16:00 UTC+0","63539.87935616","12793771163.763084"
"2024-09-24 13:15:00 UTC+0","63545.88024232","12786763126.875473"
"2024-09-24 13:14:00 UTC+0","63557.92569845","12789661434.640806"
"2024-09-24 13:13:00 UTC+0","63507.39098831","12785859111.885057"
"2024-09-24 13:12:00 UTC+0","63504.91048553","12783735557.626032"
"2024-09-24 13:11:00 UTC+0","63480.81035136","12785405985.256523"
"2024-09-24 13:10:00 UTC+0","63457.48656609","12790440475.108128"
"2024-09-24 13:09:00 UTC+0","63448.79011253","12790281246.260565"
"2024-09-24 13:08:00 UTC+0","63480.60286581","12788478981.492737"
"2024-09-24 13:07:00 UTC+0","63499.26485908","12787920619.195550"
"2024-09-24 13:06:00 UTC+0","63501.14835826","12790385174.305231"
"2024-09-24 13:05:00 UTC+0","63491.31837654","12787076074.212692"
"2024-09-24 13:04:00 UTC+0","63516.03711119","12784132778.647738"
"2024-09-24 13:03:00 UTC+0","63497.16837649","12780293560.764770"
"2024-09-24 13:02:00 UTC+0","63474.23232753","12774722929.627342"
"2024-09-24 13:01:00 UTC+0","63458.45408816","12773163544.321564"
"2024-09-24 13:00:00 UTC+0","63452.57521575","12770668549.958237"
"2024-09-24 12:59:00 UTC+0","63444.49055187","12765660040.486967"
"2024-09-24 12:58:00 UTC+0","63446.09414638","12768711345.757345"
"2024-09-24 12:57:00 UTC+0","63430.75136828","12769506347.979427"
"2024-09-24 12:56:00 UTC+0","63436.66720570","12771433635.008291"
"2024-09-24 12:55:00 UTC+0","63436.00888427","12766717183.187033"
"2024-09-24 12:54:00 UTC+0","63443.44067436","12757997023.959206"
"2024-09-24 12:53:00 UTC+0","63471.39265078","12770113363.334639"
"2024-09-24 12:52:00 UTC+0","63436.51578648","12775998831.949734"
"2024-09-24 12:51:00 UTC+0","63436.42906033","12761494929.865442"
"2024-09-24 12:50:00 UTC+0","63468.06834169","12763226130.497799"
"2024-09-24 12:49:00 UTC+0","63464.27728058","12763226130.497799"
"2024-09-24 12:48:00 UTC+0","63480.51312979","12765766478.354311"
"2024-09-24 12:47:00 UTC+0","63495.08740928","12768464278.489487"
"2024-09-24 12:46:00 UTC+0","63490.12104852","12719174826.564790"
"2024-09-24 12:45:00 UTC+0","63501.70326966","12720994682.526447"
"2024-09-24 12:44:00 UTC+0","63499.69070024","12722361643.467793"
"2024-09-24 12:43:00 UTC+0","63490.20313361","12784692709.755602"
"2024-09-24 12:42:00 UTC+0","63485.92184534","12738069470.060596"
"2024-09-24 12:41:00 UTC+0","63534.74068471","12735730694.329626"
"2024-09-24 12:40:00 UTC+0","63543.33557403","12736095952.563147"
"2024-09-24 12:39:00 UTC+0","63526.84184934","12800090947.776674"
"2024-09-24 12:38:00 UTC+0","63521.85994078","12740402098.612305"
"2024-09-24 12:37:00 UTC+0","63564.17587426","12758033846.908857"
"2024-09-24 12:36:00 UTC+0","63565.79262049","12759616618.093786"
"2024-09-24 12:35:00 UTC+0","63569.07085256","12818477134.687370"
"2024-09-24 12:34:00 UTC+0","63576.02731013","12817099453.411581"
"2024-09-24 12:33:00 UTC+0","63591.56055107","12811826635.773043"
"2024-09-24 12:32:00 UTC+0","63588.89414419","12753854780.534206"
"2024-09-24 12:31:00 UTC+0","63557.82087449","12821878103.143839"
"2024-09-24 12:30:00 UTC+0","63546.75828267","12831675869.045946"
"2024-09-24 12:29:00 UTC+0","63573.78133287","12830332665.763030"
"2024-09-24 12:28:00 UTC+0","63578.06683972","12830332665.763030"
"2024-09-24 12:27:00 UTC+0","63571.82416501","12830315761.381834"
"2024-09-24 12:26:00 UTC+0","63591.48893343","12828867545.319527"
"2024-09-24 12:25:00 UTC+0","63581.60294365","12831684519.771612"
"2024-09-24 12:24:00 UTC+0","63573.25459769","12830741826.014032"
"2024-09-24 12:23:00 UTC+0","63573.33097020","12820659333.309519"
"2024-09-24 12:22:00 UTC+0","63566.45784767","12818018213.968655"
"2024-09-24 12:21:00 UTC+0","63559.61742550","12816965765.404913"
"2024-09-24 12:20:00 UTC+0","63542.75946973","12817996721.169340"
"2024-09-24 12:19:00 UTC+0","63545.22519374","12813696486.270954"
"2024-09-24 12:18:00 UTC+0","63544.42854089","12815286779.998140"
"2024-09-24 12:17:00 UTC+0","63516.67598652","12818178419.036999"
"2024-09-24 12:16:00 UTC+0","63518.07004461","12822801000.029050"
"2024-09-24 12:15:00 UTC+0","63531.50448792","12824822219.025305"
"2024-09-24 12:14:00 UTC+0","63529.31716572","12827716843.322517"
"2024-09-24 12:13:00 UTC+0","63533.32315357","12839193550.721905"
"2024-09-24 12:12:00 UTC+0","63534.14292692","12831835349.163548"
"2024-09-24 12:11:00 UTC+0","63546.54161119","12831838809.723097"
"2024-09-24 12:10:00 UTC+0","63547.96509352","12843425598.371454"
"2024-09-24 12:09:00 UTC+0","63536.26475458","12839867456.512676"
"2024-09-24 12:08:00 UTC+0","63537.25033423","12828902784.659216"
"2024-09-24 12:07:00 UTC+0","63513.87152806","12828902784.659216"
"2024-09-24 12:06:00 UTC+0","63507.06645092","12830109651.157309"
"2024-09-24 12:05:00 UTC+0","63498.71624884","12845723738.564814"
"2024-09-24 12:04:00 UTC+0","63534.78036807","12849823453.776794"
"2024-09-24 12:03:00 UTC+0","63541.26844521","12849023116.790176"
"2024-09-24 12:02:00 UTC+0","63545.11588104","12836343850.760740"
"2024-09-24 12:01:00 UTC+0","63527.40016477","12848489179.309814"
"2024-09-24 12:00:00 UTC+0","63516.13807422","12849418947.661077"
"2024-09-24 11:59:00 UTC+0","63517.26369477","12849478147.300240"
"2024-09-24 11:58:00 UTC+0","63519.68250385","12853786101.663906"
"2024-09-24 11:57:00 UTC+0","63526.22451427","12797537804.880806"
"2024-09-24 11:56:00 UTC+0","63547.93164521","12859751161.846336"
"2024-09-24 11:55:00 UTC+0","63548.57179001","12852570221.946907"
"2024-09-24 11:54:00 UTC+0","63538.05335081","12798318025.440893"
"2024-09-24 11:53:00 UTC+0","63537.76484879","12855816944.901676"
"2024-09-24 11:52:00 UTC+0","63538.00268298","12857895518.214190"
"2024-09-24 11:51:00 UTC+0","63542.68423430","12859739220.553255"
"2024-09-24 11:50:00 UTC+0","63540.86950630","12857370743.027270"
"2024-09-24 11:49:00 UTC+0","63546.93701667","12857370743.027270"
"2024-09-24 11:48:00 UTC+0","63531.63625881","12859415998.880580"
"2024-09-24 11:47:00 UTC+0","63526.15327622","12858931398.623411"
"2024-09-24 11:46:00 UTC+0","63550.19590884","12868046549.997309"
"2024-09-24 11:45:00 UTC+0","63543.27601762","12868571634.542112"
"2024-09-24 11:44:00 UTC+0","63557.46134636","12871881558.868507"
"2024-09-24 11:43:00 UTC+0","63558.27291176","12869274464.815155"
"2024-09-24 11:42:00 UTC+0","63581.82500641","12871171964.385403"
"2024-09-24 11:41:00 UTC+0","63586.91401678","12871160589.099080"
"2024-09-24 11:40:00 UTC+0","63595.39332169","12871602727.918713"
"2024-09-24 11:39:00 UTC+0","63596.91570918","12864988742.644243"
"2024-09-24 11:38:00 UTC+0","63596.00964292","12859373003.665014"
"2024-09-24 11:37:00 UTC+0","63560.28293076","12855682687.112620"
"2024-09-24 11:36:00 UTC+0","63552.71082043","12844287178.421430"
"2024-09-24 11:35:00 UTC+0","63525.54331501","12847074524.988722"
"2024-09-24 11:34:00 UTC+0","63521.41595028","12845778170.163391"
"2024-09-24 11:33:00 UTC+0","63534.66034074","12838277726.684256"
"2024-09-24 11:32:00 UTC+0","63528.18773825","12840479844.410873"
"2024-09-24 11:31:00 UTC+0","63483.10460913","12830011718.713257"
"2024-09-24 11:30:00 UTC+0","63484.63807340","12831313159.674437"
"2024-09-24 11:29:00 UTC+0","63485.10493465","12829854382.159779"
"2024-09-24 11:28:00 UTC+0","63482.32024714","12828052437.148468"
"2024-09-24 11:27:00 UTC+0","63470.91150764","12830105451.501717"
"2024-09-24 11:26:00 UTC+0","63445.03027885","12826292904.800135"
"2024-09-24 11:25:00 UTC+0","63481.73448598","12827133789.743450"
"2024-09-24 11:24:00 UTC+0","63484.79084081","12827793740.924528"
"2024-09-24 11:23:00 UTC+0","63481.18783725","12828252774.150162"
"2024-09-24 11:22:00 UTC+0","63471.27479495","12829987487.681767"
"2024-09-24 11:21:00 UTC+0","63468.21340156","12831849087.997484"
"2024-09-24 11:20:00 UTC+0","63472.69049682","12828640208.852825"
"2024-09-24 11:19:00 UTC+0","63461.46663746","12828717962.165117"
"2024-09-24 11:18:00 UTC+0","63451.25074588","12828748039.239105"
"2024-09-24 11:17:00 UTC+0","63439.76148236","12826281086.657421"
"2024-09-24 11:16:00 UTC+0","63446.19696328","12815376759.106474"
"2024-09-24 11:15:00 UTC+0","63429.02245600","12813665916.941263"
"2024-09-24 11:14:00 UTC+0","63447.51525414","12812528875.953510"
"2024-09-24 11:13:00 UTC+0","63433.06052315","12813920626.963820"
"2024-09-24 11:12:00 UTC+0","63432.45026934","12811655847.551159"
"2024-09-24 11:11:00 UTC+0","63431.01936593","12814518527.931187"
"2024-09-24 11:10:00 UTC+0","63429.43159170","12813807174.928106"
"2024-09-24 11:09:00 UTC+0","63446.31285060","12815086646.825230"
"2024-09-24 11:08:00 UTC+0","63452.73542097","12812483797.197914"
"2024-09-24 11:07:00 UTC+0","63458.70093194","12818240603.504713"
"2024-09-24 11:06:00 UTC+0","63442.02028509","12814030331.115664"
"2024-09-24 11:05:00 UTC+0","63490.67151424","12811720476.755688"
"2024-09-24 11:04:00 UTC+0","63536.86905659","12810028922.935682"
"2024-09-24 11:03:00 UTC+0","63551.52742914","12810760721.544512"
"2024-09-24 11:02:00 UTC+0","63567.35392675","12814998520.872534"
"2024-09-24 11:01:00 UTC+0","63575.35412185","12823740200.675154"
"2024-09-24 11:00:00 UTC+0","63605.88023062","12828438503.357262"
"2024-09-24 10:59:00 UTC+0","63620.92222251","12827515665.912840"
"2024-09-24 10:58:00 UTC+0","63613.94659368","12827734748.802418"
"2024-09-24 10:57:00 UTC+0","63609.73139249","12833291785.215515"
"2024-09-24 10:56:00 UTC+0","63606.53558410","12830896462.380007"
"2024-09-24 10:55:00 UTC+0","63619.22155711","12829651166.991003"
"2024-09-24 10:54:00 UTC+0","63623.53074022","12833197863.899770"
"2024-09-24 10:53:00 UTC+0","63622.68610439","12830347087.953978"
"2024-09-24 10:52:00 UTC+0","63639.89256912","12834012802.122917"
"2024-09-24 10:51:00 UTC+0","63641.36110325","12830088104.791718"
"2024-09-24 10:50:00 UTC+0","63646.40552315","12830889368.575970"
"2024-09-24 10:49:00 UTC+0","63639.54517736","12830889368.575970"
"2024-09-24 10:48:00 UTC+0","63641.23465604","12838466699.363390"
"2024-09-24 10:47:00 UTC+0","63649.79027755","12833598212.982962"
"2024-09-24 10:46:00 UTC+0","63658.39421167","12834255863.595562"
"2024-09-24 10:45:00 UTC+0","63668.20649804","12839990521.439682"
"2024-09-24 10:44:00 UTC+0","63645.25802398","12834255863.595562"
"2024-09-24 10:43:00 UTC+0","63638.49905008","12834255863.595562"
"2024-09-24 10:42:00 UTC+0","63639.61983567","12834255863.595562"
"2024-09-24 10:41:00 UTC+0","63638.98025826","12834255863.595562"
"2024-09-24 10:40:00 UTC+0","63645.72659346","12841564138.187986"
"2024-09-24 10:39:00 UTC+0","63650.87777774","12839234054.363543"
"2024-09-24 10:38:00 UTC+0","63660.54499585","12840244542.976692"
"2024-09-24 10:37:00 UTC+0","63665.03814420","12841948128.456272"
"2024-09-24 10:36:00 UTC+0","63669.95828045","12841551861.727669"
"2024-09-24 10:35:00 UTC+0","63666.75010840","12831855322.588020"
"2024-09-24 10:34:00 UTC+0","63671.13010208","12842629166.415337"
"2024-09-24 10:33:00 UTC+0","63671.35533690","12829220514.366250"
"2024-09-24 10:32:00 UTC+0","63676.62042787","12826141090.539100"
"2024-09-24 10:31:00 UTC+0","63659.34612061","12831855322.588020"
"2024-09-24 10:30:00 UTC+0","63636.22516465","12842489343.162064"
"2024-09-24 10:29:00 UTC+0","63628.24139381","12828406500.268200"
"2024-09-24 10:28:00 UTC+0","63623.43135007","12842088348.337122"
"2024-09-24 10:27:00 UTC+0","63600.51597059","12842337825.848650"
"2024-09-24 10:26:00 UTC+0","63585.28139722","12842489343.162064"
"2024-09-24 10:25:00 UTC+0","63595.72907853","12843086981.321934"
"2024-09-24 10:24:00 UTC+0","63597.30736613","12843219525.047285"
"2024-09-24 10:23:00 UTC+0","63594.27517894","12844424273.719181"
"2024-09-24 10:22:00 UTC+0","63588.23057939","12845638916.938630"
"2024-09-24 10:21:00 UTC+0","63588.00134073","12846370320.320970"
"2024-09-24 10:20:00 UTC+0","63584.58269546","12846370320.320970"
"2024-09-24 10:19:00 UTC+0","63582.00752317","12841664651.158390"
"2024-09-24 10:18:00 UTC+0","63581.50906383","12819015979.175180"
"2024-09-24 10:17:00 UTC+0","63542.68987184","12818088384.361970"
"2024-09-24 10:16:00 UTC+0","63526.07156087","12820372174.863258"
"2024-09-24 10:15:00 UTC+0","63528.92175463","12832858739.603489"
"2024-09-24 10:14:00 UTC+0","63528.64399092","12684238099.713104"
"2024-09-24 10:13:00 UTC+0","63518.34922818","12827780432.402243"
"2024-09-24 10:12:00 UTC+0","63521.48195536","12829238116.080523"
"2024-09-24 10:11:00 UTC+0","63546.71813131","12833076767.805561"
"2024-09-24 10:10:00 UTC+0","63544.79168457","12832988960.817940"
"2024-09-24 10:09:00 UTC+0","63560.18005832","12834255863.595562"
"2024-09-24 10:08:00 UTC+0","63558.85458966","12830948910.131176"
"2024-09-24 10:07:00 UTC+0","63549.98568645","12830101063.725517"
"2024-09-24 10:06:00 UTC+0","63551.09429852","12829738430.332125"
"2024-09-24 10:05:00 UTC+0","63533.81917024","12690245655.756433"
"2024-09-24 10:04:00 UTC+0","63529.28238960","12691142844.262720"
"2024-09-24 10:03:00 UTC+0","63517.85960379","12691894109.062408"
"2024-09-24 10:02:00 UTC+0","63524.09233285","12691239372.611630"
"2024-09-24 10:01:00 UTC+0","63534.21023842","12834767732.346064"
"2024-09-24 10:00:00 UTC+0","63539.67458666","12697147632.565409"
"2024-09-24 09:59:00 UTC+0","63529.68246620","12697147632.565409"
"2024-09-24 09:58:00 UTC+0","63526.11869730","12698259308.283009"
"2024-09-24 09:57:00 UTC+0","63523.31983563","12836904171.118849"
"2024-09-24 09:56:00 UTC+0","63528.82881387","12841208189.568583"
"2024-09-24 09:55:00 UTC+0","63526.69767356","12846980931.251753"
"2024-09-24 09:54:00 UTC+0","63555.25753150","12842428481.728132"
"2024-09-24 09:53:00 UTC+0","63556.98908729","12845693131.471746"
"2024-09-24 09:52:00 UTC+0","63549.58405076","12846904538.242554"
"2024-09-24 09:51:00 UTC+0","63548.57606900","12846980931.251753"
"2024-09-24 09:50:00 UTC+0","63553.32443511","12848115744.006123"
"2024-09-24 09:49:00 UTC+0","63547.83206990","12851003462.080740"
"2024-09-24 09:48:00 UTC+0","63544.95880834","12850907338.016256"
"2024-09-24 09:47:00 UTC+0","63556.44125535","12848371722.103111"
"2024-09-24 09:46:00 UTC+0","63551.72517788","12849613210.781397"
"2024-09-24 09:45:00 UTC+0","63540.13518403","12852525681.862790"
"2024-09-24 09:44:00 UTC+0","63538.58401771","12853991242.043337"
"2024-09-24 09:43:00 UTC+0","63561.30338257","12851616450.178701"
"2024-09-24 09:42:00 UTC+0","63580.59315242","12847250335.947046"
"2024-09-24 09:41:00 UTC+0","63575.22412724","12842858068.120650"
"2024-09-24 09:40:00 UTC+0","63552.49043249","12842523628.952427"
"2024-09-24 09:39:00 UTC+0","63538.42445499","12850625158.185180"
"2024-09-24 09:38:00 UTC+0","63532.58013096","12845868649.502968"
"2024-09-24 09:37:00 UTC+0","63582.57433247","12839034000.798052"
"2024-09-24 09:36:00 UTC+0","63588.18240098","12840121182.694475"
"2024-09-24 09:35:00 UTC+0","63587.51362790","12841579922.109015"
"2024-09-24 09:34:00 UTC+0","63593.38736465","12848991455.285221"
"2024-09-24 09:33:00 UTC+0","63603.34475717","12847548752.700571"
"2024-09-24 09:32:00 UTC+0","63598.40561546","12848599726.084700"
"2024-09-24 09:31:00 UTC+0","63584.82109990","12839372717.910715"
"2024-09-24 09:30:00 UTC+0","63588.13611599","12840920520.799847"
"2024-09-24 09:29:00 UTC+0","63586.00036191","12843114468.458920"
"2024-09-24 09:28:00 UTC+0","63581.27014901","12859601683.714570"
"2024-09-24 09:27:00 UTC+0","63585.99333285","12862468967.629898"
"2024-09-24 09:26:00 UTC+0","63589.40756982","12861036427.925276"
"2024-09-24 09:25:00 UTC+0","63598.97275163","12884396310.403242"
"2024-09-24 09:24:00 UTC+0","63612.54457910","12874030068.933489"
"2024-09-24 09:23:00 UTC+0","63600.86638202","12865003913.862194"
"2024-09-24 09:22:00 UTC+0","63726.62158465","9168616641.920832"
"2024-09-24 09:21:00 UTC+0","63645.58183670","12863975417.368275"
"2024-09-24 09:20:00 UTC+0","63774.45775924","12861774719.502186"
"2024-09-24 09:19:00 UTC+0","63771.36649210","12864463485.632153"
"2024-09-24 09:18:00 UTC+0","63776.72138925","12862392463.535934"
"2024-09-24 09:17:00 UTC+0","63759.93675603","12863116568.010288"
"2024-09-24 09:16:00 UTC+0","63749.12491814","12832718261.467625"
"2024-09-24 09:15:00 UTC+0","63768.85708778","12832718261.467625"
"2024-09-24 09:14:00 UTC+0","63780.33959127","12833334633.758900"
"2024-09-24 09:13:00 UTC+0","63794.10657707","12832836159.335629"
"2024-09-24 09:12:00 UTC+0","63783.84403906","12835161320.424667"
"2024-09-24 09:11:00 UTC+0","63793.29851463","12830583464.835130"
"2024-09-24 09:10:00 UTC+0","63817.01028992","12826302661.707280"
"2024-09-24 09:09:00 UTC+0","63831.31603153","12825283861.430523"
"2024-09-24 09:08:00 UTC+0","63834.46373722","12827987437.803652"
"2024-09-24 09:07:00 UTC+0","63824.40237742","12827987437.803652"
"2024-09-24 09:06:00 UTC+0","63835.63173468","12828257743.155708"
"2024-09-24 09:05:00 UTC+0","63867.18422504","12830890679.570936"
