"Date","Price","Volume","Market_cap"
"2024-01-03 00:00:00 UTC+0","1.00062219","1324481485.551735","23905494198.31427800"
"2024-01-02 00:00:00 UTC+0","1.00020446","1015881849.229953","23895514166.59086600"
"2024-01-01 00:00:00 UTC+0","1.00044417","414088650.830033","23901241181.30707000"
"2023-12-31 00:00:00 UTC+0","1.00105779","433721661.693646","23915900805.34404000"
"2023-12-30 00:00:00 UTC+0","1.00097820","488407173.544160","23913999513.43670000"
"2023-12-29 00:00:00 UTC+0","1.00086586","922056032.588066","23911315563.08355300"
"2023-12-28 00:00:00 UTC+0","1.00027037","1003571575.931331","23897089009.13909500"
"2023-12-27 00:00:00 UTC+0","1.00015335","1067257167.677361","23894293184.31968300"
"2023-12-26 00:00:00 UTC+0","1.00046911","747299162.099182","23901836827.81402600"
"2023-12-25 00:00:00 UTC+0","1.00015540","576824313.905182","23894342134.86282000"
"2023-12-24 00:00:00 UTC+0","1.00092637","576971206.655957","23912761236.37861000"
"2023-12-23 00:00:00 UTC+0","1.00089353","461109971.529038","23911976628.41160600"
"2023-12-22 00:00:00 UTC+0","1.00071333","874250756.699454","23907671592.31688300"
"2023-12-21 00:00:00 UTC+0","1.00014435","719685651.108305","23894078317.91943000"
"2023-12-20 00:00:00 UTC+0","0.99982284","819957850.946627","23886397038.66596000"
"2023-12-19 00:00:00 UTC+0","1.00035077","815886164.658105","23899009620.46927600"
"2023-12-18 00:00:00 UTC+0","1.00004862","727362436.941328","23891791185.54166800"
"2023-12-17 00:00:00 UTC+0","1.00025430","324245485.183809","23896704869.67543800"
"2023-12-16 00:00:00 UTC+0","1.00049508","452763643.670059","23902457429.24841700"
"2023-12-15 00:00:00 UTC+0","1.00091210","898959989.956172","23912420307.60572400"
"2023-12-14 00:00:00 UTC+0","1.00005698","901443174.654728","23891990772.17629600"
"2023-12-13 00:00:00 UTC+0","1.00004661","946344671.580877","23891743161.16652300"
"2023-12-12 00:00:00 UTC+0","1.00007396","898071775.158036","23892396509.42715500"
"2023-12-11 00:00:00 UTC+0","1.00022300","1288176073.934711","23895957238.28885700"
"2023-12-10 00:00:00 UTC+0","1.00002999","489561314.932272","23891346124.53618200"
"2023-12-09 00:00:00 UTC+0","1.00062371","589640519.196095","23905530327.34390600"
"2023-12-08 00:00:00 UTC+0","1.00059752","896761507.194429","23904904674.54319800"
"2023-12-07 00:00:00 UTC+0","1.00028161","860419385.479947","23897357439.36158000"
